dataset,session,animal,severity_type,severity_value,severity_unit,replicate,mask_seed,n_units_total,n_units_missing,n_bins_total,n_bins_missing,mask_source,mask_file,mask_hash,protocol_hash
Allen VBN,1053718935,527749,TEMPORAL,10.0,bins,1,4245265420,,0.0,25,10.0,NEW_SUPP_S1_FIXED_SEED,,0412aa628c54e560c00960b2eab1f8ecf005a0caba1929fa9d15d5777a9c89ad,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1053718935,527749,TEMPORAL,10.0,bins,2,3132179138,,0.0,25,10.0,NEW_SUPP_S1_FIXED_SEED,,babbd55c42e9cff38c9b99a5615ff8bb7edb96e1f2145f960e5378921616b650,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1053718935,527749,TEMPORAL,10.0,bins,3,3016691995,,0.0,25,10.0,NEW_SUPP_S1_FIXED_SEED,,48dd25b76ccc79351b1e5890cddd313d9064e10012676bcaa0681caa04eec8fd,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1053718935,527749,TEMPORAL,10.0,bins,4,1743167818,,0.0,25,10.0,NEW_SUPP_S1_FIXED_SEED,,32ad402f7dfba464db4582440260633f4d1d3f2b21927afdccf8eb55c4fd6e65,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1053718935,527749,UNIT,0.3,proportion,0,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_U30,,IDENTITY,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1053718935,527749,UNIT,0.3,proportion,1,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_U30,,IDENTITY,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1053718935,527749,UNIT,0.3,proportion,2,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_U30,,IDENTITY,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1053718935,527749,UNIT,0.3,proportion,3,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_U30,,IDENTITY,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1053718935,527749,UNIT,0.3,proportion,4,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_U30,,IDENTITY,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1053718935,527749,TEMPORAL,5.0,bins,0,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_T5,,IDENTITY,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1053718935,527749,TEMPORAL,5.0,bins,1,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_T5,,IDENTITY,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1053718935,527749,TEMPORAL,5.0,bins,2,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_T5,,IDENTITY,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1053718935,527749,TEMPORAL,5.0,bins,3,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_T5,,IDENTITY,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1053718935,527749,TEMPORAL,5.0,bins,4,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_T5,,IDENTITY,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1056495334,531237,UNIT,0.1,proportion,0,3300489515,,274.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,9d9cb94ef13a21df987c07351fc0d9036f55da291070a677f38a09ce07d747ce,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1056495334,531237,UNIT,0.1,proportion,1,2449241838,,274.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,c1910f74a64d8448b242f02468e4f0fa2d2effbd6a8f4bc3eedccf09340f2928,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1056495334,531237,UNIT,0.1,proportion,2,2674870274,,274.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,334959af96ece308b13ebcdf0ff2b26d28a39c9c5c1747c20f18bed9724e5d39,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1056495334,531237,UNIT,0.1,proportion,3,2178992104,,274.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,0bac6547b9b3dfdd7cd48db9244b5f2efb38c23a0fd2d5a3eb18780d84a6fec0,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1056495334,531237,UNIT,0.1,proportion,4,1982271847,,274.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,9b17abeb2a00b0e78ddeba11840a8763ebe7c08f0d93405fde174cb7037688b9,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1056495334,531237,UNIT,0.2,proportion,0,307017628,,549.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,6b7bdb735760f61db3d6013931c6cf52ad3661f09e9e4376428b23e4f378eeef,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1056495334,531237,UNIT,0.2,proportion,1,3958827024,,549.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,fd7dbd6f28a0395a63ab08246e760cd6080670813aed58d433e75de969193fbf,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1056495334,531237,UNIT,0.2,proportion,2,1388290972,,549.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,1702fc780f1d5ad83b91a01bdd0cb4373aa5c8634c667c36f38209f2e00b3b5b,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1056495334,531237,UNIT,0.2,proportion,3,4284203824,,549.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,bccc22b4589e5ccef178cd467f1239915e9e94f3064281bfb19272b37f2ae58e,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1056495334,531237,UNIT,0.2,proportion,4,2483629126,,549.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,ae01aa32e79037a6e0f607f976fafcbdfafbfa7f3109a1087ca6f42608414d85,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1056495334,531237,UNIT,0.3,proportion,0,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_U30,,8427882f3513ee8b6c0b870281f1149b01279408a9dc1ec427b211eb5952ff99,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1056495334,531237,UNIT,0.3,proportion,1,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_U30,,44387a05e3c3ccf80047dc48c6c43e4890e16bfdaa6b367d52dcc01f4d2fcf26,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1056495334,531237,UNIT,0.3,proportion,2,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_U30,,cc67e8a0cecbb2e2bf87f6bbb29fd31f000241f6f342a6ebe45a7728f535e17b,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1056495334,531237,UNIT,0.3,proportion,3,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_U30,,5df3400eb00449011070d656c77314ed707207c374e31ffa20723383847138f1,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1056495334,531237,UNIT,0.3,proportion,4,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_U30,,072dc2237f8ffd6480da1ccf62fe600e48683b833f1100252d80967af8dfef4f,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1056495334,531237,UNIT,0.4,proportion,0,2376532229,,1098.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,6b44141c8c595ee15b93bac92f6a698c24692c9d9921ed44d0aa8ac43cc88918,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1056495334,531237,UNIT,0.4,proportion,1,3019046050,,1098.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,2ed18f0c2d2258d1944d4f126779b7105b1b00cbd782a31f588d06a922180ff4,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1056495334,531237,UNIT,0.4,proportion,2,416358404,,1098.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,db88d48bdd6d938f8f038e50506fdeeffea3f3a58d11cdb5aa89cccadff67d9b,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1056495334,531237,UNIT,0.4,proportion,3,3130786874,,1098.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,592293e9f0c906cb509a91db7dee32a8cae9535cf8def3340cf2f759a35382a1,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1056495334,531237,UNIT,0.4,proportion,4,2245519410,,1098.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,814dbac6571fe40e0c7245add246996eb68472d248a0b09a182af387d1da8adc,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1056495334,531237,UNIT,0.5,proportion,0,3572300001,,1372.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,52370944d5107e8f172d751f046648515c96ea583e797bb2aabc01ee715749d1,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1056495334,531237,UNIT,0.5,proportion,1,3461994832,,1372.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,a53540b95e1d247a8cc49cbf673d286a86ef65f040f051f5ebb8f0dcad636eef,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1056495334,531237,UNIT,0.5,proportion,2,1709979253,,1372.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,42a1d13f4b5597d95c485ca3fb0dde2d2fdf82cfcbe35acf678e195b52010a51,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1056495334,531237,UNIT,0.5,proportion,3,2265911636,,1372.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,2cf5b4fcf44419e7cff5f9e46d7f23acf7f923c0c27ffe138b57727e07e58dd8,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1056495334,531237,UNIT,0.5,proportion,4,3755216564,,1372.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,e6852d585e750a4ffab88a5cd0a92f7a260770694f4e27d4da7a0c51932ae444,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1056495334,531237,TEMPORAL,2.0,bins,0,1110643559,,0.0,25,2.0,NEW_SUPP_S1_FIXED_SEED,,14978f41a904ba6b09c617e95358242d5ad96c5435cb6fb59c599ce37581fbc3,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1056495334,531237,TEMPORAL,2.0,bins,1,3363905645,,0.0,25,2.0,NEW_SUPP_S1_FIXED_SEED,,ffd6702c752051c4717559996fb9ff06e90a1d29d02d58e1a8205e99ef793b36,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1056495334,531237,TEMPORAL,2.0,bins,2,1771891845,,0.0,25,2.0,NEW_SUPP_S1_FIXED_SEED,,7673d4b78ee856c86d802790a8518f185018dc3df5da438a919d5f975350d920,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1056495334,531237,TEMPORAL,2.0,bins,3,841529652,,0.0,25,2.0,NEW_SUPP_S1_FIXED_SEED,,0e807785c91321f1a575b90d1ca8d5d84779f57074db6fef62fa01a5ee4bb282,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1056495334,531237,TEMPORAL,2.0,bins,4,667309200,,0.0,25,2.0,NEW_SUPP_S1_FIXED_SEED,,6f64e614ad96dff2a70aa9ca0c43a70bf1bceac8818c9fac0b3b65e217e2b751,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1056495334,531237,TEMPORAL,3.0,bins,0,2228879838,,0.0,25,3.0,NEW_SUPP_S1_FIXED_SEED,,c35cb4fe733e7d51ae9a458bacfc629f19193d14356a95ed46c98e3f308ef123,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1056495334,531237,TEMPORAL,3.0,bins,1,694894124,,0.0,25,3.0,NEW_SUPP_S1_FIXED_SEED,,97900e5348d067efe70b5fef5be50d255cbe841a91259e64ee1e2a41b5d259e1,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1056495334,531237,TEMPORAL,3.0,bins,2,2468078773,,0.0,25,3.0,NEW_SUPP_S1_FIXED_SEED,,ff89f0e9c03634268bab6fc367b4bf2120ea194047973f00def35e74e226ccb7,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1056495334,531237,TEMPORAL,3.0,bins,3,1683607959,,0.0,25,3.0,NEW_SUPP_S1_FIXED_SEED,,8392288153761a1b2de0486161c16c0ac9caf00150459829d85b8c2ddb8c6673,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1056495334,531237,TEMPORAL,3.0,bins,4,1959854312,,0.0,25,3.0,NEW_SUPP_S1_FIXED_SEED,,c6d6f160b92c0c1ccdb95a7a7c8b2051595ca62921c696332f82a7c4f7661e51,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1056495334,531237,TEMPORAL,5.0,bins,0,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_T5,,4593c4c23c532138bc4a147da89e3606c287ba029cca7471f4aeb88ac42afd05,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1056495334,531237,TEMPORAL,5.0,bins,1,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_T5,,c7d41737be578dee9a6c69c1fef1d6c1ddaf1a44516d73f340284911960ae512,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1056495334,531237,TEMPORAL,5.0,bins,2,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_T5,,15aadfab0eee2cbeeed554ccda55a84a7c86299335a79affc046cf174c02b6c7,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1056495334,531237,TEMPORAL,5.0,bins,3,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_T5,,54e6b188913a8c1f104aeffc076e69ff5e49936fc428fab617441db2b7f75ab3,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1056495334,531237,TEMPORAL,5.0,bins,4,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_T5,,9bbfeb774868184360bbd5ba77e5f908e8e4ab6e84155e67cffe9e918641acd8,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1056495334,531237,TEMPORAL,7.0,bins,0,2321660664,,0.0,25,7.0,NEW_SUPP_S1_FIXED_SEED,,56e62ed8f1b44f2e6dfcfc6bda920c14207121a809ae21106cd2587d435a737b,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1056495334,531237,TEMPORAL,7.0,bins,1,1522364076,,0.0,25,7.0,NEW_SUPP_S1_FIXED_SEED,,b16f181ead941a726b687d5e1674b80094b33c387333165972740489ea070b66,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1056495334,531237,TEMPORAL,7.0,bins,2,683789868,,0.0,25,7.0,NEW_SUPP_S1_FIXED_SEED,,41b0817d31419e0ab8f380210a0c32cc42a6b3c2608ed246667a4422e822f3d5,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1056495334,531237,TEMPORAL,7.0,bins,3,3030428803,,0.0,25,7.0,NEW_SUPP_S1_FIXED_SEED,,95ca88e9276331c138ffc1b8570797947b72d04ed8afe82202057f711048f319,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1056495334,531237,TEMPORAL,7.0,bins,4,442463236,,0.0,25,7.0,NEW_SUPP_S1_FIXED_SEED,,68569f2a5adcd432c19c2d1cc7d67f0ab7a47661e944c1cf19f68fec1674d9cb,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1056495334,531237,TEMPORAL,10.0,bins,0,3193789043,,0.0,25,10.0,NEW_SUPP_S1_FIXED_SEED,,d9ac5bf5b9b7f5ed54f0bb55fcf972827ae58e5b964a0ed31f2fbd6151ffd833,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1056495334,531237,TEMPORAL,10.0,bins,1,2971929276,,0.0,25,10.0,NEW_SUPP_S1_FIXED_SEED,,da0c52ddc636902ffbaa240511d919265f977fcc679a4af1a4d771678c38a83c,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1056495334,531237,TEMPORAL,10.0,bins,2,2831013138,,0.0,25,10.0,NEW_SUPP_S1_FIXED_SEED,,fb95f4bf565225f08aa97ec7cd363447ed17006e668f96581f2b4894abf8cc02,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1056495334,531237,TEMPORAL,10.0,bins,3,3158416871,,0.0,25,10.0,NEW_SUPP_S1_FIXED_SEED,,03274495e7e81e5f90eb1681137189d5bbf6b3c30b9a90edaba46ecd3296a3bf,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1056495334,531237,TEMPORAL,10.0,bins,4,3687636499,,0.0,25,10.0,NEW_SUPP_S1_FIXED_SEED,,20cc9dc9c7d5322a41c1d7de9a1b9b619dd7395be7a8edc57d1121c2e52cab9e,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1056495334,531237,UNIT,0.3,proportion,0,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_U30,,IDENTITY,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1056495334,531237,UNIT,0.3,proportion,1,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_U30,,IDENTITY,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1056495334,531237,UNIT,0.3,proportion,2,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_U30,,IDENTITY,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1056495334,531237,UNIT,0.3,proportion,3,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_U30,,IDENTITY,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1056495334,531237,UNIT,0.3,proportion,4,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_U30,,IDENTITY,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1056495334,531237,TEMPORAL,5.0,bins,0,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_T5,,IDENTITY,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1056495334,531237,TEMPORAL,5.0,bins,1,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_T5,,IDENTITY,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1056495334,531237,TEMPORAL,5.0,bins,2,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_T5,,IDENTITY,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1056495334,531237,TEMPORAL,5.0,bins,3,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_T5,,IDENTITY,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1056495334,531237,TEMPORAL,5.0,bins,4,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_T5,,IDENTITY,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
CRCNS pvc-11,data_monkey1_gratings,monkey1,UNIT,0.1,proportion,0,325951598,,11.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,57f2f6336bfc7675a1a72d57526ab962d45b12a47832892cd6538c9bae984da2,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
CRCNS pvc-11,data_monkey1_gratings,monkey1,UNIT,0.1,proportion,1,645955435,,11.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,7aaa7bc59d0a1a10732f2e324da967f54d611ec97e3cb0cfdeb1ad699286a5ce,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
CRCNS pvc-11,data_monkey1_gratings,monkey1,UNIT,0.1,proportion,2,2773389058,,11.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,2e543a925e86d2a7804c427b5520b85b0c832cdba9413f18777b19cd218596d1,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
CRCNS pvc-11,data_monkey1_gratings,monkey1,UNIT,0.1,proportion,3,2068491416,,11.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,77f9b7075fbdf4309ba88dcd7d49017a9808be383ee900c80b997743abff01ee,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
CRCNS pvc-11,data_monkey1_gratings,monkey1,UNIT,0.1,proportion,4,3098699783,,11.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,54371216a2759310ec749e3bb0cde2c73e7345f2b6ef8978e6b543a89927718b,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
CRCNS pvc-11,data_monkey1_gratings,monkey1,UNIT,0.2,proportion,0,3907807436,,21.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,592e80164a3f8eaf6b82348ed5c7f55a2e0d7aacaccb896a80c42d534b9c921a,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
CRCNS pvc-11,data_monkey1_gratings,monkey1,UNIT,0.2,proportion,1,3348757614,,21.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,e1dfc2541b8c68c6217609300dd754005247dbdf44a9595003c9475c11b317e3,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
CRCNS pvc-11,data_monkey1_gratings,monkey1,UNIT,0.2,proportion,2,3661008509,,21.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,48a5bb8c618b573a46e8c9109c80ba75dcb6bcd0c647e3bd8d8cffe1e1c6bd93,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
CRCNS pvc-11,data_monkey1_gratings,monkey1,UNIT,0.2,proportion,3,921532800,,21.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,cf1a029b42d09519a094f4d1784a741ddd78fdb487a2b512ea6e9e34185c0ac0,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
CRCNS pvc-11,data_monkey1_gratings,monkey1,UNIT,0.2,proportion,4,4164205556,,21.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,5b0b41f808eae4bdd58697b42a86999308cc50809a67d3dce7410658b70c04b7,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
CRCNS pvc-11,data_monkey1_gratings,monkey1,UNIT,0.3,proportion,0,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_U30,,d794b251579a5ad11ff439767d4087a20586c4d90984a3aee6c1a1406933a17a,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
CRCNS pvc-11,data_monkey1_gratings,monkey1,UNIT,0.3,proportion,1,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_U30,,7bd8721d15b66798f2233f2b578f8ff4af2039280b6ef7fd2d47a71a6e3a9786,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
CRCNS pvc-11,data_monkey1_gratings,monkey1,UNIT,0.3,proportion,2,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_U30,,29e5c3972a4f33d31d6e8c002326a9f21bb387904c460627792c90f81ae26a75,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
CRCNS pvc-11,data_monkey1_gratings,monkey1,UNIT,0.3,proportion,3,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_U30,,cde1ce59c9118d78582260119712d01b065b89ec85ae2a169f12449c7c36eaeb,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
CRCNS pvc-11,data_monkey1_gratings,monkey1,UNIT,0.3,proportion,4,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_U30,,56ccffb6af6ab5e289114b7491c54ce080af7b016c9bc20b61208b1b0d2bde14,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
CRCNS pvc-11,data_monkey1_gratings,monkey1,UNIT,0.4,proportion,0,2435941281,,42.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,f76b70145926b9486c953d34312856e0593590212f13e79f14da6d30eb9bee5a,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
CRCNS pvc-11,data_monkey1_gratings,monkey1,UNIT,0.4,proportion,1,200101030,,42.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,3e50c318cd2c9a74a9a0104068c00be90c6634f0b756bd57df02826b220158f9,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
CRCNS pvc-11,data_monkey1_gratings,monkey1,UNIT,0.4,proportion,2,3569966559,,42.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,d02a532eedfac1bd87d3364c8f0ff028a46e830f3611e38ec74dbf2d54d3fd4e,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
CRCNS pvc-11,data_monkey1_gratings,monkey1,UNIT,0.4,proportion,3,2364703417,,42.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,89b86b0d368cbdee5885f2bce84a48626324094de7d01dabec389f19a72ce2b6,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
CRCNS pvc-11,data_monkey1_gratings,monkey1,UNIT,0.4,proportion,4,2779212168,,42.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,8324f094023658240334a6ca68b95233232a1b2ab3b79d55e2889e80ab90bc97,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
