dataset,animal_id,endpoint,baseline,MMRVD_value,baseline_value,paired_difference
CRCNS pvc-11,monkey3,SW-U30,SVM,0.997142857142857,0.8085714285714286,0.1885714285714284
CRCNS pvc-11,monkey1,T5,SVM,0.9457142857142855,0.6910714285714286,0.25464285714285695
CRCNS pvc-11,monkey2,T5,SVM,0.9864285714285714,0.8235714285714286,0.1628571428571428
CRCNS pvc-11,monkey3,T5,SVM,0.9985714285714284,0.8935714285714287,0.10499999999999976
CRCNS pvc-11,monkey1,B5,SVM,0.9285714285714286,0.7446428571428572,0.18392857142857144
CRCNS pvc-11,monkey2,B5,SVM,0.9821428571428573,0.8339285714285714,0.14821428571428596
CRCNS pvc-11,monkey3,B5,SVM,0.9964285714285712,0.9178571428571429,0.07857142857142829
CRCNS pvc-11,monkey1,J30-5,SVM,0.9285714285714285,0.5642857142857143,0.3642857142857142
CRCNS pvc-11,monkey2,J30-5,SVM,0.9628571428571429,0.6264285714285714,0.3364285714285714
CRCNS pvc-11,monkey3,J30-5,SVM,0.9935714285714285,0.7632142857142857,0.23035714285714282
CRCNS pvc-11,monkey1,Five-Missing Mean,SVM,0.9417142857142856,0.6528571428571428,0.2888571428571428
CRCNS pvc-11,monkey2,Five-Missing Mean,SVM,0.9768571428571429,0.7312142857142857,0.24564285714285716
CRCNS pvc-11,monkey3,Five-Missing Mean,SVM,0.9965714285714284,0.8383571428571429,0.15821428571428553
CRCNS pvc-11,monkey1,Five-Missing Worst,SVM,0.9285714285714285,0.5642857142857143,0.3642857142857142
CRCNS pvc-11,monkey2,Five-Missing Worst,SVM,0.9628571428571429,0.6264285714285714,0.3364285714285714
CRCNS pvc-11,monkey3,Five-Missing Worst,SVM,0.9935714285714285,0.7632142857142857,0.23035714285714282
CRCNS pvc-11,monkey1,CLEAN,SVD,0.9785714285714284,0.9339285714285714,0.044642857142856984
CRCNS pvc-11,monkey2,CLEAN,SVD,0.9964285714285712,0.9732142857142857,0.02321428571428552
CRCNS pvc-11,monkey3,CLEAN,SVD,0.9964285714285712,0.9928571428571427,0.0035714285714285587
CRCNS pvc-11,monkey1,U30,SVD,0.9528571428571426,0.9078571428571429,0.04499999999999971
CRCNS pvc-11,monkey2,U30,SVD,0.9764285714285714,0.9514285714285713,0.025000000000000133
CRCNS pvc-11,monkey3,U30,SVD,0.997142857142857,0.9739285714285714,0.023214285714285632
CRCNS pvc-11,monkey1,SW-U30,SVD,0.9528571428571426,0.9078571428571429,0.04499999999999971
CRCNS pvc-11,monkey2,SW-U30,SVD,0.9764285714285714,0.9514285714285713,0.025000000000000133
CRCNS pvc-11,monkey3,SW-U30,SVD,0.997142857142857,0.9739285714285714,0.023214285714285632
CRCNS pvc-11,monkey1,T5,SVD,0.9457142857142855,0.9132142857142858,0.03249999999999975
CRCNS pvc-11,monkey2,T5,SVD,0.9864285714285714,0.9682142857142857,0.01821428571428574
CRCNS pvc-11,monkey3,T5,SVD,0.9985714285714284,0.9792857142857141,0.01928571428571435
CRCNS pvc-11,monkey1,B5,SVD,0.9285714285714286,0.9339285714285714,-0.005357142857142838
CRCNS pvc-11,monkey2,B5,SVD,0.9821428571428573,0.9660714285714286,0.016071428571428736
CRCNS pvc-11,monkey3,B5,SVD,0.9964285714285712,0.9874999999999998,0.008928571428571397
CRCNS pvc-11,monkey1,J30-5,SVD,0.9285714285714285,0.8442857142857143,0.08428571428571419
CRCNS pvc-11,monkey2,J30-5,SVD,0.9628571428571429,0.9235714285714286,0.03928571428571426
CRCNS pvc-11,monkey3,J30-5,SVD,0.9935714285714285,0.9578571428571429,0.0357142857142857
CRCNS pvc-11,monkey1,Five-Missing Mean,SVD,0.9417142857142856,0.9014285714285715,0.04028571428571415
CRCNS pvc-11,monkey2,Five-Missing Mean,SVD,0.9768571428571429,0.9521428571428572,0.02471428571428569
CRCNS pvc-11,monkey3,Five-Missing Mean,SVD,0.9965714285714284,0.9744999999999999,0.02207142857142852
CRCNS pvc-11,monkey1,Five-Missing Worst,SVD,0.9285714285714285,0.8442857142857143,0.08428571428571419
CRCNS pvc-11,monkey2,Five-Missing Worst,SVD,0.9628571428571429,0.9235714285714286,0.03928571428571426
CRCNS pvc-11,monkey3,Five-Missing Worst,SVD,0.9935714285714285,0.9578571428571429,0.0357142857142857
CRCNS pvc-11,monkey1,CLEAN,CEBRA,0.9785714285714284,0.9864285714285714,-0.007857142857143007
CRCNS pvc-11,monkey2,CLEAN,CEBRA,0.9964285714285712,0.9914285714285713,0.004999999999999893
CRCNS pvc-11,monkey3,CLEAN,CEBRA,0.9964285714285712,0.9949999999999999,0.0014285714285713347
CRCNS pvc-11,monkey1,U30,CEBRA,0.9528571428571426,0.9575714285714285,-0.004714285714285893
CRCNS pvc-11,monkey2,U30,CEBRA,0.9764285714285714,0.9504285714285714,0.026000000000000023
CRCNS pvc-11,monkey3,U30,CEBRA,0.997142857142857,0.9899999999999999,0.0071428571428571175
CRCNS pvc-11,monkey1,SW-U30,CEBRA,0.9528571428571426,0.9575714285714285,-0.004714285714285893
CRCNS pvc-11,monkey2,SW-U30,CEBRA,0.9764285714285714,0.9504285714285714,0.026000000000000023
CRCNS pvc-11,monkey3,SW-U30,CEBRA,0.997142857142857,0.9899999999999999,0.0071428571428571175
CRCNS pvc-11,monkey1,T5,CEBRA,0.9457142857142855,0.9631428571428572,-0.017428571428571682
CRCNS pvc-11,monkey2,T5,CEBRA,0.9864285714285714,0.9847142857142858,0.0017142857142856682
CRCNS pvc-11,monkey3,T5,CEBRA,0.9985714285714284,0.9952857142857143,0.003285714285714114
CRCNS pvc-11,monkey1,B5,CEBRA,0.9285714285714286,0.9857142857142858,-0.05714285714285716
CRCNS pvc-11,monkey2,B5,CEBRA,0.9821428571428573,0.9828571428571429,-0.0007142857142855563
CRCNS pvc-11,monkey3,B5,CEBRA,0.9964285714285712,0.997142857142857,-0.0007142857142857784
CRCNS pvc-11,monkey1,J30-5,CEBRA,0.9285714285714285,0.8528571428571429,0.07571428571428562
CRCNS pvc-11,monkey2,J30-5,CEBRA,0.9628571428571429,0.8937142857142858,0.06914285714285706
CRCNS pvc-11,monkey3,J30-5,CEBRA,0.9935714285714285,0.9717142857142858,0.021857142857142797
CRCNS pvc-11,monkey1,Five-Missing Mean,CEBRA,0.9417142857142856,0.9433714285714286,-0.0016571428571430236
CRCNS pvc-11,monkey2,Five-Missing Mean,CEBRA,0.9768571428571429,0.9524285714285714,0.024428571428571466
CRCNS pvc-11,monkey3,Five-Missing Mean,CEBRA,0.9965714285714284,0.9888285714285715,0.00774285714285694
CRCNS pvc-11,monkey1,Five-Missing Worst,CEBRA,0.9285714285714285,0.8528571428571429,0.07571428571428562
CRCNS pvc-11,monkey2,Five-Missing Worst,CEBRA,0.9628571428571429,0.8937142857142858,0.06914285714285706
CRCNS pvc-11,monkey3,Five-Missing Worst,CEBRA,0.9935714285714285,0.9717142857142858,0.021857142857142797
CRCNS pvc-11,monkey1,CLEAN,GRU-D,0.9785714285714284,0.9421428571428571,0.036428571428571366
CRCNS pvc-11,monkey2,CLEAN,GRU-D,0.9964285714285712,0.9692857142857143,0.027142857142856913
CRCNS pvc-11,monkey3,CLEAN,GRU-D,0.9964285714285712,0.9400000000000001,0.05642857142857116
CRCNS pvc-11,monkey1,U30,GRU-D,0.9528571428571426,0.011999999999999985,0.9408571428571426
CRCNS pvc-11,monkey2,U30,GRU-D,0.9764285714285714,0.010714285714285707,0.9657142857142857
CRCNS pvc-11,monkey3,U30,GRU-D,0.997142857142857,0.017142857142857133,0.9799999999999999
CRCNS pvc-11,monkey1,SW-U30,GRU-D,0.9528571428571426,0.011999999999999985,0.9408571428571426
CRCNS pvc-11,monkey2,SW-U30,GRU-D,0.9764285714285714,0.010714285714285707,0.9657142857142857
CRCNS pvc-11,monkey3,SW-U30,GRU-D,0.997142857142857,0.017142857142857133,0.9799999999999999
CRCNS pvc-11,monkey1,T5,GRU-D,0.9457142857142855,0.24042857142857138,0.7052857142857141
CRCNS pvc-11,monkey2,T5,GRU-D,0.9864285714285714,0.1121428571428571,0.8742857142857143
CRCNS pvc-11,monkey3,T5,GRU-D,0.9985714285714284,0.18699999999999997,0.8115714285714285
CRCNS pvc-11,monkey1,B5,GRU-D,0.9285714285714286,0.14071428571428568,0.7878571428571429
CRCNS pvc-11,monkey2,B5,GRU-D,0.9821428571428573,0.08928571428571425,0.892857142857143
CRCNS pvc-11,monkey3,B5,GRU-D,0.9964285714285712,0.15499999999999997,0.8414285714285712
CRCNS pvc-11,monkey1,J30-5,GRU-D,0.9285714285714285,0.016714285714285692,0.9118571428571428
CRCNS pvc-11,monkey2,J30-5,GRU-D,0.9628571428571429,0.009285714285714272,0.9535714285714286
CRCNS pvc-11,monkey3,J30-5,GRU-D,0.9935714285714285,0.0051428571428571365,0.9884285714285714
CRCNS pvc-11,monkey1,Five-Missing Mean,GRU-D,0.9417142857142856,0.08437142857142854,0.8573428571428571
CRCNS pvc-11,monkey2,Five-Missing Mean,GRU-D,0.9768571428571429,0.04642857142857141,0.9304285714285715
CRCNS pvc-11,monkey3,Five-Missing Mean,GRU-D,0.9965714285714284,0.07628571428571426,0.9202857142857142
CRCNS pvc-11,monkey1,Five-Missing Worst,GRU-D,0.9285714285714285,0.007142857142857131,0.9214285714285714
CRCNS pvc-11,monkey2,Five-Missing Worst,GRU-D,0.9628571428571429,0.002999999999999996,0.9598571428571429
CRCNS pvc-11,monkey3,Five-Missing Worst,GRU-D,0.9935714285714285,0.0051428571428571365,0.9884285714285714
CRCNS pvc-11,monkey1,CLEAN,TCN,0.9785714285714284,0.8257142857142856,0.1528571428571428
CRCNS pvc-11,monkey2,CLEAN,TCN,0.9964285714285712,0.8885714285714286,0.10785714285714265
CRCNS pvc-11,monkey3,CLEAN,TCN,0.9964285714285712,0.9414285714285715,0.054999999999999716
CRCNS pvc-11,monkey1,U30,TCN,0.9528571428571426,0.6171428571428571,0.3357142857142855
CRCNS pvc-11,monkey2,U30,TCN,0.9764285714285714,0.5608571428571428,0.4155714285714286
CRCNS pvc-11,monkey3,U30,TCN,0.997142857142857,0.6981428571428572,0.2989999999999998
CRCNS pvc-11,monkey1,SW-U30,TCN,0.9528571428571426,0.6171428571428571,0.3357142857142855
CRCNS pvc-11,monkey2,SW-U30,TCN,0.9764285714285714,0.5608571428571428,0.4155714285714286
CRCNS pvc-11,monkey3,SW-U30,TCN,0.997142857142857,0.6981428571428572,0.2989999999999998
CRCNS pvc-11,monkey1,T5,TCN,0.9457142857142855,0.8029999999999999,0.14271428571428557
CRCNS pvc-11,monkey2,T5,TCN,0.9864285714285714,0.8671428571428571,0.11928571428571433
CRCNS pvc-11,monkey3,T5,TCN,0.9985714285714284,0.9137142857142859,0.08485714285714252
CRCNS pvc-11,monkey1,B5,TCN,0.9285714285714286,0.8300000000000001,0.09857142857142853
CRCNS pvc-11,monkey2,B5,TCN,0.9821428571428573,0.8692857142857143,0.11285714285714299
CRCNS pvc-11,monkey3,B5,TCN,0.9964285714285712,0.9321428571428572,0.06428571428571406
CRCNS pvc-11,monkey1,J30-5,TCN,0.9285714285714285,0.5938571428571429,0.33471428571428563
CRCNS pvc-11,monkey2,J30-5,TCN,0.9628571428571429,0.5397142857142857,0.42314285714285715
CRCNS pvc-11,monkey3,J30-5,TCN,0.9935714285714285,0.679142857142857,0.3144285714285715
CRCNS pvc-11,monkey1,Five-Missing Mean,TCN,0.9417142857142856,0.6922285714285714,0.2494857142857142
CRCNS pvc-11,monkey2,Five-Missing Mean,TCN,0.9768571428571429,0.6795714285714286,0.29728571428571426
CRCNS pvc-11,monkey3,Five-Missing Mean,TCN,0.9965714285714284,0.7842571428571429,0.21231428571428557
CRCNS pvc-11,monkey1,Five-Missing Worst,TCN,0.9285714285714285,0.5938571428571429,0.33471428571428563
CRCNS pvc-11,monkey2,Five-Missing Worst,TCN,0.9628571428571429,0.5397142857142857,0.42314285714285715
CRCNS pvc-11,monkey3,Five-Missing Worst,TCN,0.9935714285714285,0.679142857142857,0.3144285714285715
CRCNS pvc-11,monkey1,CLEAN,Transformer,0.9785714285714284,0.9221428571428572,0.05642857142857127
CRCNS pvc-11,monkey2,CLEAN,Transformer,0.9964285714285712,0.947857142857143,0.048571428571428266
CRCNS pvc-11,monkey3,CLEAN,Transformer,0.9964285714285712,0.9685714285714286,0.02785714285714258
CRCNS pvc-11,monkey1,U30,Transformer,0.9528571428571426,0.7004285714285714,0.2524285714285712
CRCNS pvc-11,monkey2,U30,Transformer,0.9764285714285714,0.587,0.38942857142857146
CRCNS pvc-11,monkey3,U30,Transformer,0.997142857142857,0.727,0.270142857142857
CRCNS pvc-11,monkey1,SW-U30,Transformer,0.9528571428571426,0.7004285714285714,0.2524285714285712
CRCNS pvc-11,monkey2,SW-U30,Transformer,0.9764285714285714,0.587,0.38942857142857146
CRCNS pvc-11,monkey3,SW-U30,Transformer,0.997142857142857,0.727,0.270142857142857
CRCNS pvc-11,monkey1,T5,Transformer,0.9457142857142855,0.8134285714285714,0.13228571428571412
CRCNS pvc-11,monkey2,T5,Transformer,0.9864285714285714,0.8672857142857143,0.1191428571428571
CRCNS pvc-11,monkey3,T5,Transformer,0.9985714285714284,0.9649999999999999,0.033571428571428585
CRCNS pvc-11,monkey1,B5,Transformer,0.9285714285714286,0.9200000000000002,0.008571428571428452
CRCNS pvc-11,monkey2,B5,Transformer,0.9821428571428573,0.9121428571428571,0.07000000000000017
CRCNS pvc-11,monkey3,B5,Transformer,0.9964285714285712,0.9664285714285713,0.029999999999999916
CRCNS pvc-11,monkey1,J30-5,Transformer,0.9285714285714285,0.5575714285714286,0.3709999999999999
CRCNS pvc-11,monkey2,J30-5,Transformer,0.9628571428571429,0.507,0.45585714285714285
CRCNS pvc-11,monkey3,J30-5,Transformer,0.9935714285714285,0.6544285714285715,0.3391428571428571
CRCNS pvc-11,monkey1,Five-Missing Mean,Transformer,0.9417142857142856,0.7383714285714286,0.20334285714285705
CRCNS pvc-11,monkey2,Five-Missing Mean,Transformer,0.9768571428571429,0.6920857142857143,0.28477142857142856
CRCNS pvc-11,monkey3,Five-Missing Mean,Transformer,0.9965714285714284,0.8079714285714286,0.18859999999999988
CRCNS pvc-11,monkey1,Five-Missing Worst,Transformer,0.9285714285714285,0.5575714285714286,0.3709999999999999
CRCNS pvc-11,monkey2,Five-Missing Worst,Transformer,0.9628571428571429,0.507,0.45585714285714285
CRCNS pvc-11,monkey3,Five-Missing Worst,Transformer,0.9935714285714285,0.6544285714285715,0.3391428571428571
